value,node_id,position
84734,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6219,7571
84855,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1907,7572
84872,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3863,7573
84934,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6707,7574
84964,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8431,7575
84969,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8595,7576
84979,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5518,7577
85042,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4631,7578
85057,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5977,7579
85065,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7958,7580
85109,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6811,7581
85159,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7262,7582
85185,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2556,7583
85194,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8311,7584
85202,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:804,7585
85389,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7101,7586
85404,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7411,7587
85485,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6842,7588
85557,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6609,7589
85564,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2103,7590
85634,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3336,7591
85735,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6247,7592
85751,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7376,7593
85757,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7424,7594
85864,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:547,7595
85874,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:171,7596
85970,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4521,7597
86010,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7515,7598
86050,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4663,7599
86054,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6627,7600
86065,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8441,7601
86166,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6954,7602
86243,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4764,7603
86248,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6783,7604
86257,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6967,7605
86415,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1359,7606
86440,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2386,7607
86478,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6900,7608
86535,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:422,7609
86586,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8949,7610
86612,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7931,7611
86744,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6876,7612
86768,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4536,7613
86817,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8914,7614
86828,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2632,7615
86946,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4063,7616
86973,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8533,7617
87001,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3298,7618
87003,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4746,7619
87194,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7937,7620
87205,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6394,7621
87248,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5999,7622
87291,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7133,7623
87374,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3204,7624
87430,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3224,7625
87450,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4909,7626
87454,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6725,7627
87459,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:925,7628
87578,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8435,7629
87608,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8381,7630
87624,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6748,7631
87637,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2524,7632
87692,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5162,7633
87814,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:485,7634
87947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1923,7635
87973,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6838,7636
87974,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6515,7637
88091,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6641,7638
88100,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2746,7639
88122,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5053,7640
88189,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7477,7641
88273,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1133,7642
88288,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7785,7643
88368,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1941,7644
88517,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2665,7645
88567,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3077,7646
88619,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1425,7647
88631,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3011,7648
88690,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5041,7649
88762,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5322,7650
88788,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7180,7651
88939,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1933,7652
89008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7224,7653
89065,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4027,7654
89068,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6039,7655
89161,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7653,7656
89263,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3703,7657
89276,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:281,7658
89568,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6983,7659
89745,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7935,7660
89808,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1599,7661
89830,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3314,7662
89834,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8317,7663
89939,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2516,7664
90000,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5660,7665
90007,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1956,7666
90074,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8319,7667
90146,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8299,7668
90207,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6756,7669
90233,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7341,7670
90345,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6877,7671
90434,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2501,7672
90490,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2557,7673
90672,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5964,7674
90722,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7491,7675
90916,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4532,7676
90932,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8610,7677
90961,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4834,7678
91060,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6500,7679
91086,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7930,7680
91165,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8482,7681
91188,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7658,7682
91360,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6434,7683
91469,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:36,7684
91496,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6568,7685
91505,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5015,7686
91828,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3726,7687
91870,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:45,7688
91977,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2944,7689
92001,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6150,7690
92020,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1684,7691
92041,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1548,7692
92120,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6227,7693
92240,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6087,7694
92247,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7364,7695
92264,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7927,7696
92290,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1441,7697
92292,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8746,7698
92347,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1756,7699
92359,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:515,7700
92416,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:855,7701
92850,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1985,7702
92911,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1748,7703
92955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8290,7704
93100,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7476,7705
93103,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8139,7706
93186,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6950,7707
93192,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4734,7708
93213,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7816,7709
93227,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2913,7710
93268,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1308,7711
93278,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:402,7712
93424,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6253,7713
93613,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1703,7714
93624,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3194,7715
93648,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7510,7716
93706,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3663,7717
93804,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7934,7718
93919,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2759,7719
93989,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8808,7720
94295,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6012,7721
94297,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1536,7722
94325,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8470,7723
94465,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4617,7724
94613,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7824,7725
94725,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1033,7726
94796,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8865,7727
94877,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3192,7728
94897,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1204,7729
94953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6266,7730
95002,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2771,7731
95014,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1266,7732
95067,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5466,7733
95095,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8781,7734
95099,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1602,7735
95109,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1119,7736
95196,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2589,7737
95372,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2204,7738
95404,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:397,7739
95478,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2569,7740
95556,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4074,7741
95581,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7500,7742
95601,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1675,7743
95707,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2648,7744
95838,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8519,7745
95916,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:680,7746
95974,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6720,7747
96001,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1048,7748
96075,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2198,7749
96187,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4204,7750
96313,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6232,7751
96334,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1735,7752
96338,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8995,7753
96348,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:756,7754
96367,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7855,7755
96383,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3972,7756
96424,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:694,7757
96532,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3055,7758
96544,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6074,7759
96628,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:178,7760
96763,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1526,7761
97070,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6982,7762
97090,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6717,7763
97130,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7131,7764
97247,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8934,7765
97318,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8773,7766
97429,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2206,7767
97610,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1151,7768
97714,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6672,7769
97748,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6260,7770
97797,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9054,7771
97918,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7894,7772
97961,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2744,7773
97964,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8536,7774
97988,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:666,7775
98027,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8988,7776
98044,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3209,7777
98238,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8084,7778
98318,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8377,7779
98441,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8798,7780
98478,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2977,7781
98528,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4067,7782
98543,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4085,7783
98618,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4691,7784
98627,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8986,7785
98707,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7358,7786
98752,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6088,7787
98958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8946,7788
98993,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2570,7789
99121,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:106,7790
99143,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2817,7791
99202,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3078,7792
99216,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7191,7793
99269,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7492,7794
99329,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6576,7795
99362,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6453,7796
99367,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6777,7797
99424,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6380,7798
99427,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7945,7799
99460,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4438,7800
99576,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2148,7801
99585,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8686,7802
99701,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7504,7803
99702,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8640,7804
99736,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2282,7805
99765,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4721,7806
99889,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8589,7807
99892,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2461,7808
99924,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3460,7809
99928,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1015,7810
99972,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3531,7811
100064,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3994,7812
100064,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:845,7813
100090,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7110,7814
100124,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7988,7815
100477,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1855,7816
100536,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1047,7817
100728,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8158,7818
100844,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8731,7819
101003,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2970,7820
101088,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7774,7821
101169,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8247,7822
101208,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7656,7823
101221,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8115,7824
101250,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1575,7825
101308,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1017,7826
101398,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:896,7827
101410,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1018,7828
101483,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8156,7829
101547,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7866,7830
101569,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4004,7831
101760,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8673,7832
101853,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6836,7833
101864,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3941,7834
102027,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5050,7835
102123,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8113,7836
102154,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7648,7837
102187,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7704,7838
102246,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:209,7839
102339,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8302,7840
102360,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1634,7841
102572,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1327,7842
102632,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:851,7843
102726,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2670,7844
102839,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2025,7845
103160,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:451,7846
103177,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8676,7847
103205,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6522,7848
103233,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7917,7849
103239,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7441,7850
103272,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8465,7851
103439,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6922,7852
103564,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4783,7853
103591,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1952,7854
103628,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8410,7855
103797,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8403,7856
103904,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2267,7857
104068,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6537,7858
104100,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4945,7859
104341,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8448,7860
104359,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8133,7861
104465,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:442,7862
104502,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5151,7863
104652,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5058,7864
104715,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1638,7865
104849,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:341,7866
104882,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:749,7867
105176,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4169,7868
105311,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8310,7869
105376,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8759,7870
105531,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8104,7871
105593,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7078,7872
105720,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4411,7873
105902,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4878,7874
105948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4912,7875
105948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6604,7876
106034,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:889,7877
106212,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7663,7878
106408,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4281,7879
106469,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5644,7880
106526,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6919,7881
106723,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9066,7882
106752,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6220,7883
106806,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6631,7884
106877,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6307,7885
107123,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1409,7886
107127,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:595,7887
107232,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7982,7888
107238,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1591,7889
107315,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3828,7890
107322,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4162,7891
107380,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7944,7892
107392,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6828,7893
107552,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4767,7894
107571,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7339,7895
107630,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1664,7896
107752,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7499,7897
107774,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3466,7898
107806,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1011,7899
107878,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6341,7900
108130,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7333,7901
108287,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8194,7902
108437,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7602,7903
108564,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7231,7904
108585,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4884,7905
108887,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:257,7906
108935,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1034,7907
108963,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6234,7908
109035,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1162,7909
109064,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6250,7910
109104,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2971,7911
109292,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:753,7912
109366,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2011,7913
109417,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7578,7914
109703,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:987,7915
109839,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7370,7916
110048,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1051,7917
110104,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8659,7918
110194,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7943,7919
110319,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1278,7920
110387,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7345,7921
110464,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7211,7922
110510,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7506,7923
110776,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2719,7924
110821,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4469,7925
110846,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2628,7926
110887,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5499,7927
110916,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6398,7928
110965,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5636,7929
110974,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3111,7930
111034,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4157,7931
111127,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7229,7932
111148,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3807,7933
111419,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6952,7934
111462,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1322,7935
111551,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7318,7936
111722,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6403,7937
111770,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8354,7938
111805,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5128,7939
